download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-33m-02s;€;;22;2.6;MAD;Ryanair;23:25;0;1;20:50;mar;CIA;5-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;22;2.6;MAD;Ryanair;19:10;0;1;16:35;mar;CIA;5-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;22;2.6;MAD;Ryanair;12:00;0;1;9:25;mar;CIA;5-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;22;2.6;MAD;Ryanair;12:00;0;1;9:25;sáb;CIA;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;22;2.6;MAD;Ryanair;23:25;0;1;20:50;vie;CIA;1-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;24;2.6;MAD;Ryanair;23:35;0;1;21:00;lun;CIA;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;24;2.6;MAD;Ryanair;19:10;0;1;16:35;vie;CIA;1-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;24;2.6;MAD;Ryanair;19:10;0;1;16:35;lun;CIA;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;24;2.6;MAD;Ryanair;12:00;0;1;9:25;vie;CIA;1-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;24;2.6;MAD;Ryanair;12:00;0;1;9:25;lun;CIA;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;28;2.6;MAD;Ryanair;12:00;0;1;9:25;dom;CIA;3-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;28;2.6;MAD;Ryanair;23:25;0;1;20:50;sáb;CIA;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;28;2.6;MAD;Ryanair;19:10;0;1;16:35;sáb;CIA;2-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;35;2.6;MAD;Vueling;22:20;0;1;19:45;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;38;2.6;MAD;Ryanair;12:00;0;1;9:25;mié;CIA;6-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;45;2.6;MAD;Ryanair;23:25;0;1;20:50;mié;CIA;6-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;60;2.6;MAD;Ryanair;19:10;0;1;16:35;mié;CIA;6-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;;60;2.6;MAD;Ryanair;19:10;0;1;16:35;dom;CIA;3-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;SOF;63;11.1;MAD;Wizz Air / Ryanair;19:45;1;1;8:40;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;LIS;67;6.1;MAD;TAP AIR PORTUGAL;17:50;1;1;11:45;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;LIS;67;11.7;MAD;TAP AIR PORTUGAL;17:50;1;1;6:10;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
23-09-2017-20h-33m-02s;€;SOF;67;12;MAD;Wizz Air;20:40;1;1;8:40;lun;FCO;4-12;https://www.kayak.es/flights/ROM-MAD/2017-12-04-flexible
